t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm
2.560000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.338534102e+00,1.772216847e-01,0.000000000e+00,0.000000000e+00,-9.841709579e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.744164384e-06,0.000000000e+00,-1.744164352e-06,3.109974470e-14,1.000000000e+00
2.570000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.221184925e+00,1.726532931e-01,0.000000000e+00,0.000000000e+00,-9.849826599e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.700605028e-06,0.000000000e+00,-1.700604999e-06,2.953643825e-14,1.000000000e+00
2.580000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.103443679e+00,1.681391211e-01,0.000000000e+00,0.000000000e+00,-9.857632758e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.657453737e-06,0.000000000e+00,-1.657453708e-06,2.802676931e-14,1.000000000e+00
2.590000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.985325193e+00,1.636795910e-01,0.000000000e+00,0.000000000e+00,-9.865135536e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.614721377e-06,0.000000000e+00,-1.614721350e-06,2.657000287e-14,1.000000000e+00
2.600000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.866843959e+00,1.592751093e-01,0.000000000e+00,0.000000000e+00,-9.872342374e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.572418436e-06,0.000000000e+00,-1.572418411e-06,2.516536199e-14,1.000000000e+00
2.610000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.748014138e+00,1.549260673e-01,0.000000000e+00,0.000000000e+00,-9.879260669e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.530555027e-06,0.000000000e+00,-1.530555003e-06,2.381203204e-14,1.000000000e+00
2.620000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.628849556e+00,1.506328414e-01,0.000000000e+00,0.000000000e+00,-9.885897770e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.489140893e-06,0.000000000e+00,-1.489140871e-06,2.250916577e-14,1.000000000e+00
2.630000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.509363707e+00,1.463957933e-01,0.000000000e+00,0.000000000e+00,-9.892260974e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.448185414e-06,0.000000000e+00,-1.448185393e-06,2.125588037e-14,1.000000000e+00
2.640000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.389569752e+00,1.422152704e-01,0.000000000e+00,0.000000000e+00,-9.898357525e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.407697612e-06,0.000000000e+00,-1.407697592e-06,2.005126632e-14,1.000000000e+00
2.650000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.269480520e+00,1.380916063e-01,0.000000000e+00,0.000000000e+00,-9.904194608e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.367686161e-06,0.000000000e+00,-1.367686142e-06,1.889438660e-14,1.000000000e+00
2.660000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.149108509e+00,1.340251206e-01,0.000000000e+00,0.000000000e+00,-9.909779347e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.328159390e-06,0.000000000e+00,-1.328159372e-06,1.778428089e-14,1.000000000e+00
2.670000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.028465887e+00,1.300161197e-01,0.000000000e+00,0.000000000e+00,-9.915118802e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.289125290e-06,0.000000000e+00,-1.289125273e-06,1.671996303e-14,1.000000000e+00
2.680000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.907564497e+00,1.260648971e-01,0.000000000e+00,0.000000000e+00,-9.920219966e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.250591525e-06,0.000000000e+00,-1.250591510e-06,1.570043119e-14,1.000000000e+00
2.690000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.786415850e+00,1.221717335e-01,0.000000000e+00,0.000000000e+00,-9.925089760e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.212565436e-06,0.000000000e+00,-1.212565421e-06,1.472466469e-14,1.000000000e+00
2.700000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.665031139e+00,1.183368971e-01,0.000000000e+00,0.000000000e+00,-9.929735036e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.175054047e-06,0.000000000e+00,-1.175054033e-06,1.379162973e-14,1.000000000e+00
2.710000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.543421230e+00,1.145606443e-01,0.000000000e+00,0.000000000e+00,-9.934162565e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.138064077e-06,0.000000000e+00,-1.138064064e-06,1.290027685e-14,1.000000000e+00
2.720000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.421596673e+00,1.108432196e-01,0.000000000e+00,0.000000000e+00,-9.938379046e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.101601943e-06,0.000000000e+00,-1.101601931e-06,1.204954851e-14,1.000000000e+00
2.730000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.299567698e+00,1.071848563e-01,0.000000000e+00,0.000000000e+00,-9.942391094e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.065673772e-06,0.000000000e+00,-1.065673760e-06,1.123837576e-14,1.000000000e+00
2.740000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.177344223e+00,1.035857763e-01,0.000000000e+00,0.000000000e+00,-9.946205241e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.030285402e-06,0.000000000e+00,-1.030285392e-06,1.046568562e-14,1.000000000e+00
2.750000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.054935855e+00,1.000461913e-01,0.000000000e+00,0.000000000e+00,-9.949827936e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,9.954423984e-07,0.000000000e+00,-9.954423887e-07,9.730397919e-15,1.000000000e+00
2.760000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.932351892e+00,9.656630199e-02,0.000000000e+00,0.000000000e+00,-9.953265541e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,9.611500551e-07,0.000000000e+00,-9.611500461e-07,9.031431625e-15,1.000000000e+00
2.770000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.809601328e+00,9.314629946e-02,0.000000000e+00,0.000000000e+00,-9.956524328e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,9.274134049e-07,0.000000000e+00,-9.274133966e-07,8.367702325e-15,1.000000000e+00
2.780000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.686692856e+00,8.978636478e-02,0.000000000e+00,0.000000000e+00,-9.959610478e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,8.942372271e-07,0.000000000e+00,-8.942372194e-07,7.738127406e-15,1.000000000e+00
2.790000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.563634873e+00,8.648666964e-02,0.000000000e+00,0.000000000e+00,-9.962530080e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,8.616260550e-07,0.000000000e+00,-8.616260478e-07,7.141626581e-15,1.000000000e+00
2.800000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.440435481e+00,8.324737660e-02,0.000000000e+00,0.000000000e+00,-9.965289129e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,8.295841837e-07,0.000000000e+00,-8.295841771e-07,6.577121368e-15,1.000000000e+00
2.810000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.317102493e+00,8.006863939e-02,0.000000000e+00,0.000000000e+00,-9.967893524e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,7.981156781e-07,0.000000000e+00,-7.981156720e-07,6.043539209e-15,1.000000000e+00
2.820000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.193643437e+00,7.695060322e-02,0.000000000e+00,0.000000000e+00,-9.970349064e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,7.672243804e-07,0.000000000e+00,-7.672243748e-07,5.539812633e-15,1.000000000e+00
2.830000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.070065560e+00,7.389340512e-02,0.000000000e+00,0.000000000e+00,-9.972661454e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,7.369139180e-07,0.000000000e+00,-7.369139129e-07,5.064883589e-15,1.000000000e+00
2.840000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.946375832e+00,7.089717418e-02,0.000000000e+00,0.000000000e+00,-9.974836293e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,7.071877107e-07,0.000000000e+00,-7.071877061e-07,4.617701650e-15,1.000000000e+00
2.850000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.822580952e+00,6.796203192e-02,0.000000000e+00,0.000000000e+00,-9.976879082e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,6.780489789e-07,0.000000000e+00,-6.780489747e-07,4.197226554e-15,1.000000000e+00
2.860000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.698687350e+00,6.508809253e-02,0.000000000e+00,0.000000000e+00,-9.978795219e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,6.495007503e-07,0.000000000e+00,-6.495007465e-07,3.802428627e-15,1.000000000e+00
2.870000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.574701195e+00,6.227546317e-02,0.000000000e+00,0.000000000e+00,-9.980589996e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,6.215458682e-07,0.000000000e+00,-6.215458647e-07,3.432291428e-15,1.000000000e+00
2.880000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.450628394e+00,5.952424429e-02,0.000000000e+00,0.000000000e+00,-9.982268602e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.941869979e-07,0.000000000e+00,-5.941869948e-07,3.085810801e-15,1.000000000e+00
2.890000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.326474606e+00,5.683452985e-02,0.000000000e+00,0.000000000e+00,-9.983836118e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.674266346e-07,0.000000000e+00,-5.674266318e-07,2.761996882e-15,1.000000000e+00
2.900000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.202245238e+00,5.420640766e-02,0.000000000e+00,0.000000000e+00,-9.985297519e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.412671103e-07,0.000000000e+00,-5.412671079e-07,2.459874523e-15,1.000000000e+00
2.910000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.077945455e+00,5.163995960e-02,0.000000000e+00,0.000000000e+00,-9.986657672e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.157106009e-07,0.000000000e+00,-5.157105987e-07,2.178485731e-15,1.000000000e+00
2.920000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.953580184e+00,4.913526192e-02,0.000000000e+00,0.000000000e+00,-9.987921335e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.907591328e-07,0.000000000e+00,-4.907591308e-07,1.916886593e-15,1.000000000e+00
2.930000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.829154118e+00,4.669238548e-02,0.000000000e+00,0.000000000e+00,-9.989093158e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.664145900e-07,0.000000000e+00,-4.664145883e-07,1.674152732e-15,1.000000000e+00
2.940000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.704671725e+00,4.431139601e-02,0.000000000e+00,0.000000000e+00,-9.990177677e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.426787207e-07,0.000000000e+00,-4.426787193e-07,1.449376393e-15,1.000000000e+00
2.950000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.580137246e+00,4.199235437e-02,0.000000000e+00,0.000000000e+00,-9.991179321e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.195531439e-07,0.000000000e+00,-4.195531426e-07,1.241668350e-15,1.000000000e+00
2.960000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.455554710e+00,3.973531679e-02,0.000000000e+00,0.000000000e+00,-9.992102404e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.970393555e-07,0.000000000e+00,-3.970393544e-07,1.050158701e-15,1.000000000e+00
2.970000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.330927931e+00,3.754033508e-02,0.000000000e+00,0.000000000e+00,-9.992951132e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.751387348e-07,0.000000000e+00,-3.751387340e-07,8.739978706e-16,1.000000000e+00
2.980000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.206260518e+00,3.540745692e-02,0.000000000e+00,0.000000000e+00,-9.993729594e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.538525508e-07,0.000000000e+00,-3.538525501e-07,7.123556086e-16,1.000000000e+00
2.990000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.081555878e+00,3.333672604e-02,0.000000000e+00,0.000000000e+00,-9.994441769e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.331819677e-07,0.000000000e+00,-3.331819671e-07,5.644223102e-16,1.000000000e+00
3.000000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.956817225e+00,3.132818244e-02,0.000000000e+00,0.000000000e+00,-9.995091520e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.131280511e-07,0.000000000e+00,-3.131280506e-07,4.294096524e-16,1.000000000e+00
3.010000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.832047582e+00,2.938186264e-02,0.000000000e+00,0.000000000e+00,-9.995682599e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.936917734e-07,0.000000000e+00,-2.936917731e-07,3.065510174e-16,1.000000000e+00
3.020000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.707249788e+00,2.749779987e-02,0.000000000e+00,0.000000000e+00,-9.996218640e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.748740199e-07,0.000000000e+00,-2.748740197e-07,1.951008574e-16,1.000000000e+00
3.030000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.582426504e+00,2.567602427e-02,0.000000000e+00,0.000000000e+00,-9.996703165e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.566755932e-07,0.000000000e+00,-2.566755931e-07,9.433591222e-17,1.000000000e+00
3.040000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.457580219e+00,2.391656308e-02,0.000000000e+00,0.000000000e+00,-9.997139581e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.390972194e-07,0.000000000e+00,-2.390972194e-07,3.555367857e-18,1.000000000e+00
3.050000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.332713252e+00,2.221944083e-02,0.000000000e+00,0.000000000e+00,-9.997531177e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.221395524e-07,0.000000000e+00,-2.221395525e-07,-7.791911668e-17,1.000000000e+00
3.060000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.207827764e+00,2.058467957e-02,0.000000000e+00,0.000000000e+00,-9.997881130e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.058031793e-07,0.000000000e+00,-2.058031794e-07,-1.507426949e-16,1.000000000e+00
3.070000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.082925759e+00,1.901229897e-02,0.000000000e+00,0.000000000e+00,-9.998192499e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.900886247e-07,0.000000000e+00,-1.900886249e-07,-2.155477828e-16,1.000000000e+00
3.080000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.958009091e+00,1.750231655e-02,0.000000000e+00,0.000000000e+00,-9.998468227e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.749963557e-07,0.000000000e+00,-1.749963560e-07,-2.729431588e-16,1.000000000e+00
3.090000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.833079471e+00,1.605474784e-02,0.000000000e+00,0.000000000e+00,-9.998711142e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.605267858e-07,0.000000000e+00,-1.605267861e-07,-3.235149433e-16,1.000000000e+00
3.100000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.708138470e+00,1.466960650e-02,0.000000000e+00,0.000000000e+00,-9.998923955e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.466802795e-07,0.000000000e+00,-1.466802799e-07,-3.678246132e-16,1.000000000e+00
3.110000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.583187528e+00,1.334690451e-02,0.000000000e+00,0.000000000e+00,-9.999109261e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.334571561e-07,0.000000000e+00,-1.334571565e-07,-4.064109344e-16,1.000000000e+00
3.120000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.458227957e+00,1.208665231e-02,0.000000000e+00,0.000000000e+00,-9.999269538e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.208576938e-07,0.000000000e+00,-1.208576942e-07,-4.397882148e-16,1.000000000e+00
3.130000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.333260949e+00,1.088885891e-02,0.000000000e+00,0.000000000e+00,-9.999407146e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.088821332e-07,0.000000000e+00,-1.088821336e-07,-4.684471378e-16,1.000000000e+00
3.140000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.208287581e+00,9.753532077e-03,0.000000000e+00,0.000000000e+00,-9.999524332e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,9.753068083e-08,0.000000000e+00,-9.753068132e-08,-4.928541275e-16,1.000000000e+00
3.150000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.083308820e+00,8.680678399e-03,0.000000000e+00,0.000000000e+00,-9.999623222e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,8.680351279e-08,0.000000000e+00,-8.680351330e-08,-5.134517718e-16,1.000000000e+00
3.160000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.958325530e+00,7.670303452e-03,0.000000000e+00,0.000000000e+00,-9.999705828e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,7.670077760e-08,0.000000000e+00,-7.670077813e-08,-5.306583593e-16,1.000000000e+00
3.170000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.833338477e+00,6.722411891e-03,0.000000000e+00,0.000000000e+00,-9.999774043e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,6.722259939e-08,0.000000000e+00,-6.722259993e-08,-5.448679458e-16,1.000000000e+00
3.180000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.708348335e+00,5.837007560e-03,0.000000000e+00,0.000000000e+00,-9.999829645e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.836908069e-08,0.000000000e+00,-5.836908124e-08,-5.564504133e-16,1.000000000e+00
3.190000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.583355694e+00,5.014093596e-03,0.000000000e+00,0.000000000e+00,-9.999874294e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,5.014030509e-08,0.000000000e+00,-5.014030566e-08,-5.657513182e-16,1.000000000e+00
3.200000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.458361063e+00,4.253672517e-03,0.000000000e+00,0.000000000e+00,-9.999909531e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.253633977e-08,0.000000000e+00,-4.253634035e-08,-5.730919704e-16,1.000000000e+00
3.210000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.333364874e+00,3.555746312e-03,0.000000000e+00,0.000000000e+00,-9.999936783e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,3.555723776e-08,0.000000000e+00,-3.555723833e-08,-5.787691690e-16,1.000000000e+00
3.220000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.208367495e+00,2.920316519e-03,0.000000000e+00,0.000000000e+00,-9.999957359e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.920304008e-08,0.000000000e+00,-2.920304066e-08,-5.830555428e-16,1.000000000e+00
3.230000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.083369230e+00,2.347384302e-03,0.000000000e+00,0.000000000e+00,-9.999972449e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.347377776e-08,0.000000000e+00,-2.347377834e-08,-5.861991898e-16,1.000000000e+00
3.240000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.583703240e-01,1.836950514e-03,0.000000000e+00,0.000000000e+00,-9.999983128e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.836947356e-08,0.000000000e+00,-1.836947415e-08,-5.884239351e-16,1.000000000e+00
3.250000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.333709744e-01,1.389015761e-03,0.000000000e+00,0.000000000e+00,-9.999990353e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.389014362e-08,0.000000000e+00,-1.389014421e-08,-5.899290994e-16,1.000000000e+00
3.260000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.083713321e-01,1.003580453e-03,0.000000000e+00,0.000000000e+00,-9.999994964e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,1.003579888e-08,0.000000000e+00,-1.003579948e-08,-5.908896496e-16,1.000000000e+00
3.270000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.833715094e-01,6.806448528e-04,0.000000000e+00,0.000000000e+00,-9.999997684e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,6.806446360e-09,0.000000000e+00,-6.806446952e-09,-5.914561633e-16,1.000000000e+00
3.280000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.583715852e-01,4.202091164e-04,0.000000000e+00,0.000000000e+00,-9.999999117e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.202090202e-09,0.000000000e+00,-4.202090793e-09,-5.917547739e-16,1.000000000e+00
3.290000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.333716109e-01,2.222733266e-04,0.000000000e+00,0.000000000e+00,-9.999999753e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,2.222732620e-09,0.000000000e+00,-2.222733212e-09,-5.918872125e-16,1.000000000e+00
3.300000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.083716169e-01,8.683752098e-05,0.000000000e+00,0.000000000e+00,-9.999999962e-01,0.000000000e+00,-0.000000000e+00,-0.000000000e+00,0.000000000e+00,8.683746146e-10,0.000000000e+00,-8.683752065e-10,-5.919308023e-16,1.000000000e+00
