t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm,Frx, Fry, Frz, Fdx, Fdy, Fdz, Fextx, Fexty, Fextz
1.000000000e-03,0.000000000e+00,-1.513533317e-07,0.000000000e+00,5.993545114e-02,0.000000000e+00,0.000000000e+00,9.999999999e-01,1.513532145e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-2.996772557e-04,-0.000000000e+00,1.796129151e-10,7.184516606e-11,0.000000000e+00,-4.925026333e-05,-4.925001187e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.100000000e-03,0.000000000e+00,-1.828042969e-07,0.000000000e+00,6.586837307e-02,0.000000000e+00,0.000000000e+00,9.999999998e-01,1.828041796e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.293418653e-04,-0.000000000e+00,2.169321285e-10,8.677285141e-11,0.000000000e+00,-4.925031805e-05,-4.925001434e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.200000000e-03,0.000000000e+00,-2.172216661e-07,0.000000000e+00,7.180106328e-02,0.000000000e+00,0.000000000e+00,9.999999998e-01,2.172215487e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.590053164e-04,-0.000000000e+00,2.577696344e-10,1.031078538e-10,0.000000000e+00,-4.925037792e-05,-4.925001704e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.300000000e-03,0.000000000e+00,-2.546053181e-07,0.000000000e+00,7.773350091e-02,0.000000000e+00,0.000000000e+00,9.999999997e-01,2.546052006e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-3.886675046e-04,-0.000000000e+00,3.021248582e-10,1.208499433e-10,0.000000000e+00,-4.925044295e-05,-4.925001997e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.400000000e-03,0.000000000e+00,-2.949551214e-07,0.000000000e+00,8.366566508e-02,0.000000000e+00,0.000000000e+00,9.999999996e-01,2.949550038e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.183283254e-04,-0.000000000e+00,3.499971757e-10,1.399988703e-10,0.000000000e+00,-4.925051314e-05,-4.925002314e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.500000000e-03,0.000000000e+00,-3.382709341e-07,0.000000000e+00,8.959753492e-02,0.000000000e+00,0.000000000e+00,9.999999994e-01,3.382708163e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.479876746e-04,-0.000000000e+00,4.013859132e-10,1.605543653e-10,0.000000000e+00,-4.925058848e-05,-4.925002654e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.600000000e-03,0.000000000e+00,-3.845526038e-07,0.000000000e+00,9.552908957e-02,0.000000000e+00,0.000000000e+00,9.999999993e-01,3.845524859e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-4.776454479e-04,-0.000000000e+00,4.562903477e-10,1.825161391e-10,0.000000000e+00,-4.925066898e-05,-4.925003017e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.700000000e-03,0.000000000e+00,-4.337999677e-07,0.000000000e+00,1.014603082e-01,0.000000000e+00,0.000000000e+00,9.999999991e-01,4.337998496e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.073015408e-04,-0.000000000e+00,5.147097066e-10,2.058838826e-10,0.000000000e+00,-4.925075463e-05,-4.925003403e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.800000000e-03,0.000000000e+00,-4.860128525e-07,0.000000000e+00,1.073911698e-01,0.000000000e+00,0.000000000e+00,9.999999988e-01,4.860127341e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.369558491e-04,-0.000000000e+00,5.766431677e-10,2.306572671e-10,0.000000000e+00,-4.925084543e-05,-4.925003813e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
1.900000000e-03,0.000000000e+00,-5.411910746e-07,0.000000000e+00,1.133216537e-01,0.000000000e+00,0.000000000e+00,9.999999985e-01,5.411909560e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.666082684e-04,-0.000000000e+00,6.420898596e-10,2.568359438e-10,0.000000000e+00,-4.925094138e-05,-4.925004246e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
