t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm,Frx, Fry, Frz, Fdx, Fdy, Fdz, Fextx, Fexty, Fextz
5.971000000e-01,0.000000000e+00,-6.420944258e-04,0.000000000e+00,-3.181659199e+00,0.000000000e+00,0.000000000e+00,9.979392819e-01,6.416533047e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.590829599e-02,0.000000000e+00,5.061477629e-07,2.024591052e-07,0.000000000e+00,-4.995863283e-05,-4.925002596e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.605138080e-09,0.000000000e+00,0.000000000e+00,5.605138080e-09,0.000000000e+00
5.972000000e-01,0.000000000e+00,-6.405040116e-04,0.000000000e+00,-3.179995574e+00,0.000000000e+00,0.000000000e+00,9.979494742e-01,6.400661599e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.589997787e-02,0.000000000e+00,5.056185926e-07,2.022474371e-07,0.000000000e+00,-4.995789200e-05,-4.925002597e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.599277988e-09,0.000000000e+00,0.000000000e+00,5.599277988e-09,0.000000000e+00
5.973000000e-01,0.000000000e+00,-6.389144321e-04,0.000000000e+00,-3.178320602e+00,0.000000000e+00,0.000000000e+00,9.979596360e-01,6.384798318e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.589160301e-02,0.000000000e+00,5.050860925e-07,2.020344370e-07,0.000000000e+00,-4.995714651e-05,-4.925002598e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.593381021e-09,0.000000000e+00,0.000000000e+00,5.593381021e-09,0.000000000e+00
5.974000000e-01,0.000000000e+00,-6.373256929e-04,0.000000000e+00,-3.176634289e+00,0.000000000e+00,0.000000000e+00,9.979697672e-01,6.368943261e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.588317144e-02,0.000000000e+00,5.045502703e-07,2.018201081e-07,0.000000000e+00,-4.995639636e-05,-4.925002599e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.587447264e-09,0.000000000e+00,0.000000000e+00,5.587447264e-09,0.000000000e+00
5.975000000e-01,0.000000000e+00,-6.357377997e-04,0.000000000e+00,-3.174936640e+00,0.000000000e+00,0.000000000e+00,9.979798678e-01,6.353096487e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.587468320e-02,0.000000000e+00,5.040111335e-07,2.016044534e-07,0.000000000e+00,-4.995564158e-05,-4.925002599e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.581476802e-09,0.000000000e+00,0.000000000e+00,5.581476802e-09,0.000000000e+00
5.976000000e-01,0.000000000e+00,-6.341507582e-04,0.000000000e+00,-3.173227663e+00,0.000000000e+00,0.000000000e+00,9.979899378e-01,6.337258052e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.586613831e-02,0.000000000e+00,5.034686899e-07,2.013874760e-07,0.000000000e+00,-4.995488217e-05,-4.925002600e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.575469720e-09,0.000000000e+00,0.000000000e+00,5.575469720e-09,0.000000000e+00
5.977000000e-01,0.000000000e+00,-6.325645739e-04,0.000000000e+00,-3.171507362e+00,0.000000000e+00,0.000000000e+00,9.979999773e-01,6.321428013e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.585753681e-02,0.000000000e+00,5.029229474e-07,2.011691790e-07,0.000000000e+00,-4.995411814e-05,-4.925002601e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.569426105e-09,0.000000000e+00,0.000000000e+00,5.569426105e-09,0.000000000e+00
5.978000000e-01,0.000000000e+00,-6.309792527e-04,0.000000000e+00,-3.169775745e+00,0.000000000e+00,0.000000000e+00,9.980099863e-01,6.305606428e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.584887873e-02,0.000000000e+00,5.023739138e-07,2.009495655e-07,0.000000000e+00,-4.995334950e-05,-4.925002602e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.563346045e-09,0.000000000e+00,0.000000000e+00,5.563346045e-09,0.000000000e+00
5.979000000e-01,0.000000000e+00,-6.293948001e-04,0.000000000e+00,-3.168032819e+00,0.000000000e+00,0.000000000e+00,9.980199647e-01,6.289793354e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.584016409e-02,0.000000000e+00,5.018215970e-07,2.007286388e-07,0.000000000e+00,-4.995257627e-05,-4.925002603e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.557229625e-09,0.000000000e+00,0.000000000e+00,5.557229625e-09,0.000000000e+00
5.980000000e-01,0.000000000e+00,-6.278112218e-04,0.000000000e+00,-3.166278588e+00,0.000000000e+00,0.000000000e+00,9.980299126e-01,6.273988847e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.583139294e-02,0.000000000e+00,5.012660049e-07,2.005064020e-07,0.000000000e+00,-4.995179845e-05,-4.925002604e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.551076935e-09,0.000000000e+00,0.000000000e+00,5.551076935e-09,0.000000000e+00
5.981000000e-01,0.000000000e+00,-6.262285234e-04,0.000000000e+00,-3.164513061e+00,0.000000000e+00,0.000000000e+00,9.980398299e-01,6.258192966e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.582256530e-02,0.000000000e+00,5.007071456e-07,2.002828582e-07,0.000000000e+00,-4.995101605e-05,-4.925002605e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.544888063e-09,0.000000000e+00,0.000000000e+00,5.544888063e-09,0.000000000e+00
5.982000000e-01,0.000000000e+00,-6.246467106e-04,0.000000000e+00,-3.162736242e+00,0.000000000e+00,0.000000000e+00,9.980497167e-01,6.242405766e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.581368121e-02,0.000000000e+00,5.001450269e-07,2.000580108e-07,0.000000000e+00,-4.995022909e-05,-4.925002606e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.538663097e-09,0.000000000e+00,0.000000000e+00,5.538663097e-09,0.000000000e+00
5.983000000e-01,0.000000000e+00,-6.230657890e-04,0.000000000e+00,-3.160948140e+00,0.000000000e+00,0.000000000e+00,9.980595730e-01,6.226627305e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.580474070e-02,0.000000000e+00,4.995796571e-07,1.998318628e-07,0.000000000e+00,-4.994943759e-05,-4.925002607e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.532402127e-09,0.000000000e+00,0.000000000e+00,5.532402127e-09,0.000000000e+00
